City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,lima,-12.0432,-77.0282,21.14,88,40,4.12,PE,1675177727
294,olinda,-8.0089,-34.8553,29.85,62,75,3.6,BR,1675177282
295,beringovskiy,63.05,179.3167,-2.54,93,99,6.25,RU,1675177758
296,moree,-29.4667,149.85,24.48,74,22,1.51,AU,1675177759
297,viedma,-40.8135,-62.9967,19.9,54,93,6.95,AR,1675177759
298,skrunda,56.6833,22.0167,1.15,79,65,3.99,LV,1675177760
299,taoudenni,22.6783,-3.9836,22.4,10,20,6.8,ML,1675177761
300,gizo,-8.103,156.8419,27.83,75,100,2.32,SB,1675177761
301,port moresby,-9.4431,147.1797,25.16,89,97,2.84,PG,1675177762
302,moron,-34.6534,-58.6198,30.54,65,0,2.36,AR,1675177763
303,bengkulu,-3.8004,102.2655,25.23,90,100,2.53,ID,1675177763
304,port lincoln,-34.7333,135.8667,17.69,62,99,5.31,AU,1675177763
305,meulaboh,4.1363,96.1285,24.58,89,100,0.4,ID,1675177764
306,buraydah,26.326,43.975,24.96,35,39,5.46,SA,1675177765
307,noumea,-22.2763,166.4572,20.99,84,3,3.18,NC,1675177765
308,hamilton,39.1834,-84.5333,-4.22,81,100,4.12,US,1675177736
309,presidencia roque saenz pena,-26.7852,-60.4388,36.56,34,0,0.88,AR,1675177766
310,sorland,67.667,12.6934,2.92,69,40,4.63,NO,1675177767
311,razdolnoye,43.55,131.9167,-7.77,95,99,1.96,RU,1675177767
312,rauma,61.1272,21.5113,-0.98,84,100,4.62,FI,1675177768
313,shelburne,44.0787,-80.2041,-9.93,87,39,3.35,CA,1675177768
314,abalak,58.1286,68.5944,-7.99,95,97,3.29,RU,1675177769
315,henties bay,-22.116,14.2845,19.89,71,28,5.33,NA,1675177769
316,kidal,18.4411,1.4078,27.99,4,83,1.8,ML,1675177770
317,ngunguru,-35.6167,174.5,20.37,94,91,10.09,NZ,1675177698
318,muroto,33.2833,134.15,8.1,57,0,1.64,JP,1675177771
319,caravelas,-17.7125,-39.2481,29.09,59,34,3.69,BR,1675177772
320,randolph,35.7001,-79.8164,11.11,98,100,2.06,US,1675177772
321,rincon,32.296,-81.2354,17.98,96,100,2.57,US,1675177773
322,kirakira,-10.4544,161.9205,25.8,84,100,1.73,SB,1675177773
323,carutapera,-1.195,-46.02,29.71,63,72,2.75,BR,1675177774
324,pacific grove,36.6177,-121.9166,7.83,60,0,4.63,US,1675177774
325,tierranueva,21.6833,-100.5667,13.65,78,92,1.33,MX,1675177775
326,tevaitoa,-16.7833,-151.5,27.01,78,30,6.47,PF,1675177775
327,isangel,-19.55,169.2667,25.81,82,100,1.32,VU,1675177776
328,gao,16.6362,1.637,29.55,3,100,3.54,ML,1675177777
329,polson,47.6936,-114.1632,-14.88,97,100,0.24,US,1675177777
330,alcaniz,41.05,-0.1333,10.19,51,6,7.49,ES,1675177601
331,dixon,38.4455,-121.8233,5.0,26,0,5.14,US,1675177778
332,villa florida,-26.3833,-57.15,35.68,36,12,1.26,PY,1675177780
333,galle,6.0367,80.217,25.21,80,100,6.58,LK,1675177560
334,vieques,18.425,-65.8329,28.02,57,20,6.69,PR,1675177780
335,touros,-5.1989,-35.4608,30.26,61,100,7.16,BR,1675177781
336,beyneu,45.3167,55.2,1.43,69,11,6.98,KZ,1675177782
337,hirara,24.8,125.2833,19.98,62,0,6.63,JP,1675177782
338,tual,-5.6667,132.75,28.0,80,100,5.39,ID,1675177783
339,koyelga,54.6522,60.9049,-9.98,87,76,3.53,RU,1675177783
340,george town,5.4112,100.3354,28.96,65,20,1.54,MY,1675177623
341,rock sound,24.9,-76.2,24.63,70,17,5.15,BS,1675177784
342,itarema,-2.9248,-39.9167,29.76,61,89,7.06,BR,1675177785
343,itubera,-13.7322,-39.1492,29.48,56,40,3.29,BR,1675177785
344,mayaguez,18.2011,-67.1396,29.41,64,93,4.47,PR,1675177786
345,sao raimundo das mangabeiras,-7.0219,-45.4811,32.46,44,10,4.29,BR,1675177786
346,grand forks,47.9417,-97.4337,-26.04,71,20,3.09,US,1675177683
347,sisimiut,66.9395,-53.6735,-14.35,86,100,5.06,GL,1675177787
348,ambilobe,-13.2,49.05,26.3,86,43,1.56,MG,1675177788
349,rudna,50.035,14.2344,4.1,81,40,9.39,CZ,1675177788
350,ahipara,-35.1667,173.1667,18.95,96,77,2.73,NZ,1675177789
351,yatou,37.15,122.3833,1.34,63,1,2.76,CN,1675177790
352,zambezi,-13.5432,23.1047,18.83,95,100,2.71,ZM,1675177790
353,cherskiy,68.75,161.3,-18.33,98,100,0.98,RU,1675177791
354,mehriz,31.5917,54.4318,12.28,37,46,5.54,IR,1675177650
355,flagstaff,35.1981,-111.6513,-1.38,91,100,5.14,US,1675177792
356,naumburg,51.15,11.8167,5.95,85,100,10.42,DE,1675177792
357,batemans bay,-35.7167,150.1833,20.05,87,100,1.91,AU,1675177793
358,loubomo,-4.1997,12.6739,30.42,57,68,0.91,CG,1675177793
359,havre-saint-pierre,50.2334,-63.5986,-17.42,79,39,2.15,CA,1675177794
360,auki,-8.7676,160.7034,25.28,85,96,0.68,SB,1675177795
361,hambantota,6.1241,81.1185,25.19,100,40,1.54,LK,1675177796
362,ginir,7.1333,40.7,22.4,33,19,5.16,ET,1675177796
363,mahe,11.7,75.5333,25.74,84,95,3.27,IN,1675177797
364,aswan,24.0934,32.907,21.5,17,29,6.29,EG,1675177798
365,jackson,42.4165,-122.8345,5.58,79,0,0.0,US,1675177642
366,mecca,21.4267,39.8261,27.39,56,100,7.57,SA,1675177799
367,barra patuca,15.8,-84.2833,26.09,79,13,5.36,HN,1675177800
368,darnah,32.767,22.6367,14.58,66,68,12.98,LY,1675177800
369,lovozero,68.005,35.0117,-6.34,96,100,2.41,RU,1675177801
370,surt,31.2089,16.5887,14.8,65,22,8.06,LY,1675177802
371,college,64.8569,-147.8028,-7.03,82,100,2.57,US,1675177802
372,mount gambier,-37.8333,140.7667,15.58,67,92,2.11,AU,1675177803
373,muroran,42.3172,140.9881,-3.14,65,97,3.76,JP,1675177804
374,bhilwara,25.35,74.6333,15.85,51,0,3.28,IN,1675177805
375,liku,-0.7275,119.8922,24.13,94,100,0.59,ID,1675177805
376,mikuni,36.2171,136.1519,3.01,74,74,4.85,JP,1675177806
377,payo,-3.7508,103.6372,22.79,99,100,1.21,ID,1675177807
378,leningradskiy,69.3833,178.4167,-16.58,94,76,2.94,RU,1675177808
379,faanui,-16.4833,-151.75,26.73,77,63,5.7,PF,1675177808
380,waw,7.7029,27.9953,38.83,8,26,3.08,SS,1675177809
381,ikom,5.9667,8.7063,37.13,28,100,1.5,NG,1675177810
382,saint-augustin,51.226,-58.6502,-12.99,82,96,3.86,CA,1675177810
383,tarko-sale,64.9225,77.785,-21.08,99,30,4.23,RU,1675177811
384,mogadishu,2.0371,45.3438,25.31,74,0,9.16,SO,1675177811
385,fontenay-le-comte,46.5833,-1.0,9.8,72,96,1.86,FR,1675177809
386,nur,52.6683,22.3221,0.75,83,92,6.08,PL,1675177812
387,tianpeng,30.9866,103.9393,12.07,47,0,1.95,CN,1675177813
388,gotsu,35.0,132.2167,4.97,72,13,4.53,JP,1675177813
389,pevek,69.7008,170.3133,-11.48,82,11,4.14,RU,1675177814
390,ulladulla,-35.35,150.4667,19.46,86,93,3.43,AU,1675177814
391,tazovskiy,67.4667,78.7,-27.21,100,29,2.69,RU,1675177815
392,caucaia,-3.7361,-38.6531,29.97,73,40,8.23,BR,1675177815
393,ronde,56.3014,10.4751,3.9,93,75,10.8,DK,1675177816
394,marovoay,-16.1,46.6333,28.65,83,20,2.67,MG,1675177653
395,rajpur,22.3,74.35,21.77,34,0,4.49,IN,1675177817
396,barra do garcas,-15.89,-52.2567,29.32,70,20,0.0,BR,1675177592
397,melipilla,-33.7,-71.2167,15.45,33,72,3.66,CL,1675177818
398,linden,6.0,-58.3,29.53,52,38,1.7,GY,1675177819
399,yuanping,38.7153,112.7575,-0.35,22,100,5.62,CN,1675177820
400,santa cecilia,-26.9608,-50.4269,23.1,69,100,2.15,BR,1675177820
401,kaabong,3.4836,34.1492,27.14,30,97,6.55,UG,1675177821
402,mahanoro,-19.9,48.8,25.94,87,98,3.98,MG,1675177821
403,niquelandia,-14.4739,-48.4597,28.58,57,50,1.96,BR,1675177822
404,kulhudhuffushi,6.6221,73.07,26.9,77,70,5.63,MV,1675177822
405,abu dhabi,24.4667,54.3667,26.06,36,0,3.09,AE,1675177031
406,gursarai,25.6148,79.1788,16.03,62,0,3.44,IN,1675177823
407,guane,22.2025,-84.0875,26.09,67,5,5.26,CU,1675177824
408,aranos,-24.1333,19.1167,29.92,34,89,5.36,NA,1675177825
409,buala,-8.145,159.5921,26.62,77,100,1.38,SB,1675177826
410,kysyl-syr,63.8986,122.7617,-38.03,99,98,2.88,RU,1675177826
411,oktyabrskoye,43.0645,44.7417,2.08,70,100,0.0,RU,1675177827
412,bastia,42.6667,9.3333,13.89,65,0,1.54,FR,1675177827
413,santona,43.4439,-3.4576,12.33,66,94,1.65,ES,1675177828
414,pangkalanbuun,-2.6833,111.6167,24.09,98,100,1.02,ID,1675177828
415,moerai,-22.4333,-151.3333,25.72,77,100,4.89,PF,1675177829
416,lingao,19.9103,109.6859,18.39,90,66,3.94,CN,1675177829
417,mayor pablo lagerenza,-19.9309,-60.7718,28.04,63,100,2.9,PY,1675177830
418,zhanakorgan,43.9098,67.2495,1.4,87,58,3.36,KZ,1675177831
419,nicoya,10.1483,-85.452,28.59,51,83,5.9,CR,1675177831
420,gobabis,-22.45,18.9667,23.77,60,98,7.99,NA,1675177832
421,xinyu,27.8043,114.9334,12.57,49,0,0.92,CN,1675177832
422,maragogi,-9.0122,-35.2225,28.98,64,100,5.05,BR,1675177833
423,mgandu,-5.95,34.1333,24.49,55,68,2.88,TZ,1675177833
424,mancora,-4.1078,-81.0475,27.72,59,100,1.7,PE,1675177834
425,tsimlyansk,47.6461,42.1019,2.06,79,98,2.89,RU,1675177834
426,sedlcany,49.6606,14.4266,3.94,82,100,7.75,CZ,1675177835
427,manggar,-2.8833,108.2667,26.0,85,86,4.24,ID,1675177576
428,zadar,44.1197,15.2422,11.34,50,20,6.69,HR,1675177770
429,abu zabad,12.35,29.25,35.08,7,53,5.62,SD,1675177836
430,praxedis guerrero,31.3667,-106.0167,1.7,40,54,2.22,MX,1675177837
431,dagda,56.0951,27.5372,-1.21,91,91,3.59,LV,1675177837
432,rio grande,-32.035,-52.0986,33.06,57,0,2.61,BR,1675177838
433,dicabisagan,17.0818,122.4157,21.57,80,78,0.97,PH,1675177838
434,zwedru,6.0667,-8.1281,35.4,28,57,1.91,LR,1675177839
435,pavilosta,56.8879,21.1859,1.95,75,100,7.08,LV,1675177840
436,ambanja,-13.6833,48.45,26.45,89,98,1.54,MG,1675177840
437,urucui,-7.2294,-44.5561,32.81,44,64,4.17,BR,1675177840
438,moose factory,51.2585,-80.6094,-23.6,91,12,4.3,CA,1675177841
439,jalu,29.0331,21.5482,16.39,39,84,6.05,LY,1675177842
440,yamada,39.4667,141.95,-1.4,70,100,2.91,JP,1675177843
441,brownsville,25.9018,-97.4975,7.97,97,100,6.17,US,1675177825
442,valparaiso,-33.0393,-71.6273,22.22,87,100,5.14,CL,1675177844
443,diveyevo,55.0433,43.2418,-4.24,86,34,5.52,RU,1675177845
444,svarstad,59.399,9.9698,1.57,43,99,0.89,NO,1675177845
445,gladstone,-23.85,151.25,27.1,78,100,5.14,AU,1675177846
446,kaohsiung,22.6163,120.3133,18.35,57,40,1.03,TW,1675177847
447,coahuayana,18.7333,-103.6833,24.1,47,2,0.17,MX,1675177847
448,kodala,19.6333,84.95,22.79,61,90,0.88,IN,1675177848
449,tacuati,-23.45,-56.5833,24.69,97,96,2.4,PY,1675177848
450,craig,40.5153,-107.5464,-25.21,81,100,0.0,US,1675177561
451,riberalta,-10.9833,-66.1,27.11,83,75,4.12,BO,1675177849
452,sabzevar,36.2126,57.6819,9.12,63,100,0.82,IR,1675177850
453,pedro ii,-4.4247,-41.4586,30.87,44,62,0.94,BR,1675177694
454,chabahar,25.2919,60.643,21.09,59,0,4.58,IR,1675177850
455,shahrud,36.4182,54.9763,3.22,95,100,2.11,IR,1675177851
456,champerico,14.3,-91.9167,26.71,55,0,1.38,GT,1675177852
457,meadow lake,34.8014,-106.5436,2.6,46,0,0.67,US,1675177853
458,gravelbourg,49.8834,-106.5512,-14.31,93,100,2.27,CA,1675177853
459,mier,26.4333,-99.15,8.77,81,100,3.87,MX,1675177853
460,oranjemund,-28.55,16.4333,21.35,69,0,5.13,NA,1675177854
461,vanavara,60.34,102.2797,-26.3,100,99,1.59,RU,1675177855
462,sistranda,63.7256,8.834,-0.02,76,100,4.25,NO,1675177855
463,northam,51.0333,-4.2167,9.23,82,20,6.69,GB,1675177856
464,petropavlovsk-kamchatskiy,53.0452,158.6483,-16.59,90,68,4.6,RU,1675177856
465,puerto escondido,15.85,-97.0667,25.46,83,0,3.09,MX,1675177857
466,caninde,-4.3589,-39.3117,32.7,44,83,4.05,BR,1675177858
467,lahaina,20.8783,-156.6825,23.78,90,54,3.37,US,1675177859
468,wetter,50.9,8.7167,4.18,95,100,6.25,DE,1675177859
469,teluknaga,-6.0989,106.6381,27.88,94,40,1.03,ID,1675177860
470,salvador,13.8333,-88.9167,26.22,59,3,1.42,SV,1675177751
471,hohhot,40.8106,111.6522,-9.18,58,99,3.78,CN,1675177860
472,usinsk,65.9939,57.5281,-6.85,94,100,10.45,RU,1675177861
473,isiro,2.7739,27.616,35.55,16,43,2.06,CD,1675177862
474,banda aceh,5.5577,95.3222,25.56,84,100,1.61,ID,1675177862
475,miri,4.4148,114.0089,25.56,88,100,1.6,MY,1675177863
476,hasaki,35.7333,140.8333,-1.78,53,67,2.49,JP,1675177863
477,mounana,-1.4085,13.1586,33.23,36,16,0.24,GA,1675177864
478,brooks,50.5834,-111.8851,-13.87,77,87,2.72,CA,1675177865
479,oda,35.1833,132.5,3.54,77,10,5.38,JP,1675177865
480,labuan,5.2767,115.2417,26.36,85,100,3.12,MY,1675177866
481,zeya,53.75,127.2667,-28.52,98,29,1.48,RU,1675177866
482,kargil,34.5667,76.1,-17.19,80,60,2.36,IN,1675177866
483,san andres del rabanedo,42.6117,-5.6167,10.44,40,0,2.06,ES,1675177867
484,los llanos de aridane,28.6585,-17.9182,16.86,70,40,3.6,ES,1675177867
485,senno,59.5336,33.9167,-1.52,92,100,4.84,RU,1675177868
486,mehamn,71.0357,27.8492,-0.03,100,91,1.03,NO,1675177869
487,chicama,-7.8447,-79.1469,20.3,58,74,1.68,PE,1675177870
488,vorontsovka,50.6132,40.3549,-0.48,97,100,2.07,RU,1675177870
489,sur,22.5667,59.5289,20.82,59,0,3.8,OM,1675177871
490,haines junction,60.7522,-137.5108,-8.29,98,100,0.2,CA,1675177872
491,kazerun,29.6195,51.6541,13.54,52,100,4.58,IR,1675177873
492,hay river,60.8156,-115.7999,-27.02,69,40,3.09,CA,1675177873
493,mayna,54.1135,47.6231,-0.14,91,100,5.79,RU,1675177874
494,afyonkarahisar,38.75,30.6667,-1.55,66,21,2.15,TR,1675177876
495,luganville,-15.5333,167.1667,25.17,85,99,1.33,VU,1675177876
496,port saint lucie,27.2939,-80.3503,27.21,73,1,2.24,US,1675177877
497,mayumba,-3.432,10.6554,27.96,73,32,3.86,GA,1675177877
498,dukat,62.55,155.55,-26.37,96,100,1.34,RU,1675177878
499,qui nhon,13.7667,109.2333,20.97,90,87,3.16,VN,1675177879
500,hualmay,-11.0964,-77.6139,23.92,72,100,2.76,PE,1675177879
501,lubango,-14.9172,13.4925,16.78,88,100,1.17,AO,1675177880
502,peleduy,59.6289,112.7406,-17.1,96,100,3.77,RU,1675177881
503,marawi,7.9986,124.2928,19.86,95,28,0.74,PH,1675177881
504,bull savanna,17.8868,-77.5902,26.07,63,15,5.11,JM,1675177882
505,grinnell,41.743,-92.7224,-15.42,71,75,4.12,US,1675177789
506,labuhan,-6.8844,112.2051,25.99,85,100,4.01,ID,1675177883
507,havelock,34.8791,-76.9013,13.97,83,100,3.09,US,1675177883
508,sfantu gheorghe,45.8667,25.7833,-0.04,93,100,4.06,RO,1675177884
509,esil,51.9556,66.4042,-20.47,94,7,2.1,KZ,1675177885
510,dongsheng,39.8161,109.9776,-8.68,34,100,9.05,CN,1675177885
511,rawlins,41.7911,-107.2387,-18.06,50,0,1.54,US,1675177886
512,chitungwiza,-18.0127,31.0756,24.68,52,14,2.37,ZW,1675177887
513,vung tau,10.346,107.0843,24.95,85,70,6.04,VN,1675177887
514,tessalit,20.1986,1.0114,25.23,5,54,3.97,ML,1675177888
515,sosnovoborsk,56.1325,93.3589,-9.34,97,100,0.99,RU,1675177888
516,ayagoz,47.9714,80.4392,-11.63,87,100,1.15,KZ,1675177889
517,anloga,5.7947,0.8973,28.49,70,100,4.98,GH,1675177889
518,morondava,-20.2833,44.2833,28.32,78,20,4.1,MG,1675177653
519,kasungu,-13.0333,33.4833,23.32,87,47,3.0,MW,1675177890
520,timiryazevskiy,56.49,84.8769,-13.47,100,99,1.86,RU,1675177891
521,bobcaygeon,44.5462,-78.542,-9.92,87,92,1.45,CA,1675177891
522,tura,25.5198,90.2201,19.17,47,75,0.58,IN,1675177892
523,mailsi,29.8003,72.1758,15.51,36,3,3.77,PK,1675177892
524,buin,-33.7333,-70.75,31.18,28,44,3.29,CL,1675177893
525,taltal,-25.4,-70.4833,21.16,72,6,2.27,CL,1675177893
526,ust-kuyga,70.0167,135.6,-27.75,99,100,2.67,RU,1675177894
527,japura,-0.3167,102.35,23.17,98,100,0.88,ID,1675177895
528,mackenzie,55.2999,-123.1698,-9.41,97,100,0.49,CA,1675177895
529,grindavik,63.8424,-22.4338,-0.74,80,100,5.66,IS,1675177896
530,poplar bluff,36.757,-90.3929,-5.12,75,100,4.63,US,1675177896
531,gavrilov-yam,57.3018,39.8533,-0.09,89,100,6.35,RU,1675177897
532,vilhena,-12.7406,-60.1458,24.11,88,91,2.08,BR,1675177897
533,woodbury,42.3833,-96.0336,-15.18,95,77,3.48,US,1675177898
534,jubbal,31.1167,77.6667,3.56,63,0,1.5,IN,1675177899
535,acarau,-2.8856,-40.12,29.69,62,75,7.54,BR,1675177873
536,yabelo,4.8833,38.0833,23.77,32,42,5.88,ET,1675177899
537,santa maria,-29.6842,-53.8069,34.61,25,0,3.15,BR,1675177900
538,kushiro,42.975,144.3747,-8.26,81,16,1.45,JP,1675177798
539,zyryanka,65.75,150.85,-24.5,98,100,3.53,RU,1675177901
540,necochea,-38.5473,-58.7368,26.33,60,49,5.36,AR,1675177901
541,xining,36.6167,101.7667,-2.98,33,1,1.3,CN,1675177902
542,chumikan,54.7183,135.315,-24.07,86,17,9.75,RU,1675177903
543,vestmannaeyjar,63.4427,-20.2734,0.55,74,40,8.75,IS,1675177903
544,paamiut,61.994,-49.6678,-11.71,77,100,4.13,GL,1675177904
545,fort nelson,58.8053,-122.7002,-14.23,90,100,3.6,CA,1675177904
546,alofi,-19.0595,-169.9187,26.51,71,100,1.82,NU,1675177717
547,ankang,32.68,109.0172,10.95,39,25,0.3,CN,1675177905
548,prainha,-1.8,-53.48,26.78,82,99,0.43,BR,1675177906
549,lumby,50.2498,-118.969,-7.67,93,100,0.49,CA,1675177907
550,victor harbor,-35.5667,138.6167,17.78,72,21,3.09,AU,1675177907
551,srednekolymsk,67.45,153.6833,-22.19,96,99,5.1,RU,1675177908
552,birobidzhan,48.8,132.95,-24.29,97,88,1.49,RU,1675177909
553,redmond,47.674,-122.1215,2.42,82,100,0.45,US,1675177618
554,yichang,30.7144,111.2847,11.89,44,0,1.24,CN,1675177910
555,brzesko,49.9691,20.6061,2.68,81,96,5.66,PL,1675177910
556,kautokeino,69.0125,23.0412,-15.91,97,44,2.12,NO,1675177911
557,yerbogachen,61.2767,108.0108,-31.84,100,93,1.78,RU,1675177912
558,hammond,41.5834,-87.5,-11.33,66,0,2.06,US,1675177847
559,gra liyia,35.0167,25.6833,14.51,60,90,4.92,GR,1675177913
560,gushikawa,26.3544,127.8686,14.57,93,40,0.0,JP,1675177913
561,frederikshavn,57.4407,10.5366,5.31,77,71,11.05,DK,1675177914
562,sorong,-0.8833,131.25,27.35,80,87,6.4,ID,1675177914
563,nizwa,22.9333,57.5333,21.54,41,0,3.91,OM,1675177915
564,restrepo,3.822,-76.5224,21.43,75,53,0.49,CO,1675177915
565,akureyri,65.6835,-18.0878,-4.11,97,100,2.23,IS,1675177916
566,trofors,65.5333,13.4063,-1.07,100,79,0.84,NO,1675177917
567,balingasay,16.3573,119.8564,25.28,67,21,6.97,PH,1675177917
568,bandarbeyla,9.4942,50.8122,24.35,71,8,7.83,SO,1675177918
569,plainview,40.7765,-73.4673,2.55,88,100,3.09,US,1675177853
570,santa cruz de la palma,28.6835,-17.7642,19.08,55,40,3.6,ES,1675177919
571,bosaso,11.2842,49.1816,24.41,68,11,5.62,SO,1675177920
572,podor,16.6527,-14.9587,30.81,9,4,2.05,MR,1675177921
573,woodward,36.4337,-99.3904,-9.43,76,100,3.09,US,1675177921
574,sabha,27.0377,14.4283,15.6,20,0,4.07,LY,1675177922
575,kita,13.0349,-9.4895,35.49,7,18,1.45,ML,1675177922
576,matara,5.9485,80.5353,24.4,85,100,3.1,LK,1675177923
577,libenge,3.65,18.6333,37.66,19,7,2.85,CD,1675177923
578,hanna,51.6334,-111.9018,-10.08,88,100,4.92,CA,1675177924
579,la asuncion,11.0333,-63.8628,25.86,66,0,4.17,VE,1675177925
580,antofagasta,-23.65,-70.4,22.6,70,98,2.69,CL,1675177925
581,elizabeth city,36.2946,-76.2511,12.01,97,100,3.09,US,1675177926
582,luebo,-5.35,21.4167,31.06,48,52,1.68,CD,1675177927
583,rio claro,-22.4114,-47.5614,26.43,69,100,3.21,BR,1675177927
584,shishou,29.7226,112.419,12.62,34,0,2.76,CN,1675177927
585,lasa,46.6166,10.7002,5.76,67,26,3.15,IT,1675177928
586,wewak,-3.5534,143.6268,25.92,87,100,2.0,PG,1675177929
